2210417A02Rik	NR_028285	chr5	+	148741839	148743139	148743139	148743139	2	148741839,148742734,	148741984,148743139,
4933431E20Rik	NR_015459	chr3	-	107888849	107896213	107896213	107896213	3	107888849,107894050,107895642,	107893507,107894228,107896213,
1700047M11Rik	NR_015458	chr1	+	182300833	182303289	182303289	182303289	2	182300833,182302968,	182301198,182303289,
B430010I23Rik	NR_015457	chr8	+	41017467	41024216	41024216	41024216	3	41017467,41019457,41022379,	41017820,41019616,41024216,
4930483O08Rik	NR_046279	chr7	+	133128250	133142457	133142457	133142457	3	133128250,133130177,133141743,	133128433,133130310,133142457,
Gm14207	NR_030683	chr2	-	119321198	119326197	119326197	119326197	4	119321198,119324844,119325167,119325980,	119321666,119324976,119325329,119326197,
Gm13539	NR_045340	chr2	+	25784616	25787022	25787022	25787022	3	25784616,25785572,25786591,	25784685,25785668,25787022,
4933404K08Rik	NR_046038	chr13	+	23278349	23282267	23282267	23282267	4	23278349,23278848,23280874,23281368,	23278573,23279009,23281024,23282267,
A230103J11Rik	NR_110582	chr8	-	85053159	85060460	85060460	85060460	4	85053159,85054665,85054978,85060406,	85054476,85054820,85055232,85060460,
A230103J11Rik	NR_110581	chr8	-	85053159	85060460	85060460	85060460	3	85053159,85054978,85060243,	85054820,85055232,85060460,
Gm15679	NR_110579	chr8	+	99011886	99032741	99032741	99032741	3	99011886,99015096,99031035,	99012039,99015173,99032741,
Zeb2os	NR_110572	chr2	+	45111137	45114084	45114084	45114084	3	45111137,45112842,45113098,	45111302,45112993,45114084,
1700047A11Rik	NR_110583	chr8	+	26082608	26096520	26096520	26096520	5	26082608,26087011,26088911,26095786,26096304,	26082735,26087032,26088998,26095955,26096520,
Ptgs2os2	NR_110420	chr1	-	150159042	150164948	150164948	150164948	2	150159042,150164813,	150160652,150164948,
Gm32511	NR_110517	chr9	+	71168775	71208122	71208122	71208122	6	71168775,71172447,71176544,71178180,71178904,71207382,	71169466,71172726,71176643,71178314,71179028,71208122,
Gm11266	NR_137202	chr4	+	82507988	82547292	82547292	82547292	2	82507988,82546235,	82508229,82547292,
Gm30498	NR_110507	chr6	-	118300166	118308719	118308719	118308719	6	118300166,118302240,118305674,118306544,118308340,118308702,	118300441,118302319,118305804,118306632,118308383,118308719,
A330074K22Rik	NR_110496	chr8	-	120204433	120228230	120228230	120228230	3	120204433,120224524,120227924,	120206485,120224655,120228230,
LOC102631757	NR_110502	chr17	+	31152751	31163052	31163052	31163052	6	31152751,31153870,31155547,31159010,31161420,31162071,	31152972,31154052,31155679,31159087,31161488,31163052,
AW822252	NR_110489	chrX	-	53696921	53716578	53716578	53716578	7	53696921,53706028,53713322,53713692,53715266,53715881,53716220,	53697068,53706199,53713424,53713749,53715403,53715990,53716578,
Gm38509	NR_110488	chr3	+	34772074	34782346	34782346	34782346	2	34772074,34781413,	34772291,34782346,
Gm16159	NR_110510	chr8	-	25548672	25556083	25556083	25556083	5	25548672,25553518,25554478,25555437,25555966,	25549045,25553670,25554576,25555632,25556083,
4930405L22Rik	NR_110478	chr5	-	45926821	45932409	45932409	45932409	3	45926821,45927588,45932341,	45927206,45927716,45932409,
B230112J18Rik	NR_110475	chr5	+	116312359	116318274	116318274	116318274	3	116312359,116317413,116317964,	116312468,116317589,116318274,
Gm6559	NR_110455	chr6	+	51379709	51392791	51392791	51392791	3	51379709,51390258,51391356,	51379935,51390291,51392791,
4930507D10Rik	NR_110449	chr11	-	80850380	80858300	80858300	80858300	3	80850380,80851552,80858127,	80851231,80851680,80858300,
LOC102634401	NR_110447	chr2	+	74752683	74753742	74753742	74753742	2	74752683,74753217,	74753051,74753742,
Platr20	NR_110444	chr11	-	51189832	51220418	51220418	51220418	5	51189832,51198575,51214044,51219457,51220367,	51190311,51198716,51214214,51219553,51220418,
4921534H16Rik	NR_110443	chr9	+	98003419	98012175	98012175	98012175	2	98003419,98009615,	98003697,98012175,
Hottip	NR_110442	chr6	+	52262774	52267603	52267603	52267603	2	52262774,52265368,	52262864,52267603,
Gm5441	NR_044987	chr12	-	117234520	117337012	117337012	117337012	3	117234520,117260013,117336880,	117234668,117260182,117337012,
Gm12409	NR_046068	chr4	-	45762376	45764223	45764223	45764223	3	45762376,45763018,45764144,	45762912,45763049,45764223,
Gm2087	NR_102437	chr9	+	83431546	83454574	83454574	83454574	3	83431546,83445925,83454384,	83431605,83446043,83454574,
4930505K14Rik	NR_131106	chr5	+	148777962	148783080	148783080	148783080	3	148777962,148780367,148782893,	148778221,148780436,148783080,
4930525G20Rik	NR_045194	chr13	-	67796593	67830985	67830985	67830985	3	67796593,67818060,67830834,	67796712,67820777,67830985,
Man2c1os	NR_102289	chr9	-	57129981	57131290	57131290	57131290	2	57129981,57130548,	57130127,57131290,
1810012K16Rik	NR_045473	chr8	+	22398720	22399591	22399591	22399591	3	22398720,22399146,22399444,	22398983,22399278,22399591,
1810007C17Rik	NR_045472	chr12	-	49476992	49480862	49480862	49480862	3	49476992,49478009,49480529,	49477219,49478157,49480862,
Platr4	NR_040385	chr3	-	41487680	41493199	41493199	41493199	2	41487680,41493087,	41489736,41493199,
Gm14169	NR_040372	chr2	-	156609197	156613422	156613422	156613422	4	156609197,156612466,156612944,156613285,	156611227,156612574,156613196,156613422,
1110028F18Rik	NR_045470	chr8	+	106587142	106594820	106594820	106594820	3	106587142,106592874,106594209,	106587417,106593329,106594820,
1700095A21Rik	NR_045468	chr4	-	146519038	146546873	146546873	146546873	3	146519038,146546116,146546778,	146519927,146546201,146546873,
1700092C02Rik	NR_045467	chr8	+	77624171	77628956	77628956	77628956	3	77624171,77627605,77628829,	77624285,77627722,77628956,
4930480K15Rik	NR_045463	chr17	+	90861168	90867102	90867102	90867102	3	90861168,90862911,90866056,	90861745,90863487,90867102,
1700110C19Rik	NR_045461	chr17	+	10324601	10329312	10329312	10329312	3	10324601,10325054,10328919,	10324790,10325194,10329312,
4833427F10Rik	NR_045459	chr17	+	35772449	35780687	35780687	35780687	3	35772449,35776875,35780022,	35772911,35777223,35780687,
1700030A11Rik	NR_045457	chr17	+	28905264	28906771	28906771	28906771	3	28905264,28905702,28906003,	28905299,28905787,28906771,
Platr21	NR_045456	chrX	-	139347490	139357738	139357738	139357738	4	139347490,139355003,139356289,139357608,	139347890,139355101,139356373,139357738,
Platr21	NR_045455	chrX	-	139240225	139356770	139356770	139356770	20	139240225,139267076,139275256,139275702,139277758,139278973,139284141,139284286,139284997,139285606,139286834,139289187,139289727,139292308,139294776,139313656,139329436,139355003,139356289,139356604,	139241491,139267160,139275414,139275845,139277840,139279082,139284193,139284362,139285076,139285655,139287256,139289349,139289832,139292404,139294931,139313724,139329493,139355101,139356373,139356770,
Dmrt1i	NR_102372	chr5	+	144358524	144361005	144361005	144361005	2	144358524,144360452,	144358626,144361005,
AW112010	NR_102366	chr19	-	11047611	11050566	11050566	11050566	3	11047611,11048278,11050387,	11048093,11048392,11050566,
6430710C18Rik	NR_102349	chr2	-	72784680	72813717	72813717	72813717	6	72784680,72787397,72788117,72792176,72800069,72813566,	72785053,72787454,72788236,72792275,72800277,72813717,
6430710C18Rik	NR_102348	chr2	-	72745845	72813717	72813717	72813717	6	72745845,72747590,72787397,72788117,72800069,72813566,	72746836,72747649,72787454,72788236,72800277,72813717,
Szrd1	NR_102344	chr4	-	141112977	141139796	141139796	141139796	3	141112977,141118526,141139691,	141115864,141118778,141139796,
Szrd1	NR_102343	chr4	-	141112977	141139796	141139796	141139796	3	141112977,141118526,141139691,	141115864,141118781,141139796,
4921504A21Rik	NR_102341	chr5	-	19202367	19226555	19226555	19226555	4	19202367,19207084,19210227,19226140,	19203925,19207172,19210322,19226555,
6030443J06Rik	NR_102315	chr5	+	22550412	22558171	22558171	22558171	3	22550412,22553758,22553986,	22550472,22553837,22558171,
D630024D03Rik	NR_102312	chr11	-	31800687	31824547	31824547	31824547	5	31800687,31800949,31802331,31802829,31824292,	31800813,31801037,31802448,31802981,31824547,
Gm29811	NR_102298	chr3	-	132842201	132878596	132878596	132878596	4	132842201,132843343,132849216,132878009,	132843073,132843440,132849328,132878596,
Gm29811	NR_102297	chr3	-	132842201	132878596	132878596	132878596	4	132842201,132843343,132849216,132878009,	132843073,132843440,132849331,132878596,
D830032E09Rik	NR_102307	chr1	+	107917258	107950947	107950947	107950947	5	107917258,107936708,107937557,107941707,107949148,	107917352,107936822,107937665,107941811,107950947,
D830026I12Rik	NR_102305	chr6	+	17197750	17205695	17205695	17205695	3	17197750,17201732,17204571,	17197790,17202135,17205695,
D830026I12Rik	NR_102304	chr6	+	17198106	17205695	17205695	17205695	3	17198106,17201732,17204571,	17198188,17202135,17205695,
A330033J07Rik	NR_102303	chr13	-	48044230	48262623	48262623	48262623	3	48044230,48046201,48261919,	48045935,48046608,48262623,
5830444B04Rik	NR_102283	chr4	-	155408308	155421704	155421704	155421704	5	155408308,155410836,155413718,155414720,155421632,	155409700,155411812,155413887,155414878,155421704,
C030029H02Rik	NR_102277	chr7	+	136268323	136318511	136318511	136318511	4	136268323,136276073,136280470,136317709,	136268476,136277204,136280663,136318511,
AI314278	NR_102276	chr7	+	89426305	89432077	89432077	89432077	2	89426305,89429847,	89426448,89432077,
Gm21284	NR_078345	chr6	+	83568038	83588126	83588126	83588126	8	83568038,83575435,83576063,83579577,83580020,83582629,83583553,83585231,	83568174,83575624,83576190,83579657,83580098,83582774,83583642,83588126,
Gm21221	NR_077242	chr5	-	149801989	149811751	149811751	149811751	5	149801989,149803504,149803792,149804676,149811595,	149802336,149803672,149803874,149804996,149811751,
A230009B12Rik	NR_077238	chr17	+	10456215	10474123	10474123	10474123	2	10456215,10473106,	10456343,10474123,
1700123O21Rik	NR_045799	chr16	+	5975586	5998496	5998496	5998496	4	5975586,5993325,5994196,5998239,	5975840,5993401,5994284,5998496,
9330102E08Rik	NR_077223	chr6	-	128169699	128183803	128183803	128183803	3	128169699,128181912,128182736,	128172312,128182079,128183803,
A930006K02Rik	NR_077219	chr16	+	91465103	91470123	91470123	91470123	2	91465103,91469878,	91465636,91470123,
1700112J05Rik	NR_077218	chr5	-	77006441	77018863	77018863	77018863	4	77006441,77007195,77017244,77018760,	77006822,77007330,77017425,77018863,
2310002F09Rik	NR_077063	chr7	-	43745465	43755936	43755936	43755936	3	43745465,43748650,43755847,	43747790,43748790,43755936,
5430405H02Rik	NR_015591	chr2	-	156852402	156862945	156862945	156862945	3	156852402,156853430,156862598,	156852690,156854304,156862945,
9330158H04Rik	NR_015589	chr6	-	36333137	36388234	36388234	36388234	6	36333137,36336323,36348325,36382977,36387662,36388155,	36335567,36336431,36348426,36383068,36387956,36388234,
4932441J04Rik	NR_015588	chr5	-	57570083	57717919	57717919	57717919	5	57570083,57601307,57661910,57709694,57717845,	57570418,57601470,57662004,57709754,57717919,
9330111N05Rik	NR_015587	chr13	+	80964073	81079857	81079857	81079857	2	80964073,81078770,	80964393,81079857,
2410012E07Rik	NR_045939	chr14	+	70852932	70873954	70873954	70873954	4	70852932,70855780,70872254,70872941,	70852995,70855909,70872406,70873954,
4930449E01Rik	NR_045921	chr14	+	105498787	105505628	105505628	105505628	3	105498787,105505225,105505526,	105499081,105505430,105505628,
4930505G20Rik	NR_045761	chr14	-	115396550	115409552	115409552	115409552	4	115396550,115404916,115408763,115409505,	115396796,115405046,115408901,115409552,
Wbscr25	NR_026907	chr5	-	134987432	135001350	135001350	135001350	5	134987432,134989877,134992572,134996558,135000069,	134987590,134989983,134992991,134996669,135001350,
1700024B18Rik	NR_045479	chr14	+	123987634	124015684	124015684	124015684	4	123987634,123997087,124013690,124015556,	123987735,123997232,124013739,124015684,
Gm10069	NR_028592	chr6	+	128438756	128475845	128475845	128475845	3	128438756,128439514,128472736,	128439387,128439696,128475845,
5930430L01Rik	NR_102383	chr5	-	148990055	148995214	148995214	148995214	2	148990055,148995117,	148993943,148995214,
9630001P10Rik	NR_102378	chr5	+	45639274	45645469	45645469	45645469	4	45639274,45640288,45641600,45643160,	45639536,45640346,45641782,45645469,
2310068J16Rik	NR_028124	chr15	-	99972166	99973287	99973287	99973287	1	99972166,	99973287,
Gm14379	NR_026741	chrX	+	7375924	7378042	7378042	7378042	2	7375924,7376523,	7376283,7378042,
4930524O08Rik	NR_040735	chr9	+	89826518	89864028	89864028	89864028	6	89826518,89830391,89833573,89856403,89858388,89863808,	89827237,89830596,89833694,89856513,89858464,89864028,
Gm4262	NR_040518	chr16	+	11008897	11015184	11015184	11015184	3	11008897,11011952,11013405,	11009058,11011996,11015184,
Gm16863	NR_046162	chr16	-	21247498	21296872	21296872	21296872	5	21247498,21254296,21280544,21282335,21296770,	21249211,21254482,21280829,21282499,21296872,
Peg13	NR_002864	chr15	-	72805599	72810324	72810324	72810324	1	72805599,	72810324,
4930521E06Rik	NR_040602	chr1	-	44739674	44744949	44744949	44744949	3	44739674,44744155,44744931,	44740481,44744236,44744949,
Gm13031	NR_045911	chr4	-	140947665	140957902	140957902	140957902	4	140947665,140948356,140949840,140957663,	140948093,140948464,140949989,140957902,
1600002D24Rik	NR_040485	chr16	-	95831122	95898713	95898713	95898713	4	95831122,95843202,95897983,95898458,	95832494,95843257,95898155,95898713,
A230009B12Rik	NR_077237	chr17	+	10456215	10493057	10493057	10493057	2	10456215,10491293,	10456343,10493057,
Tbc1d22bos	NR_045447	chr17	-	29578815	29596305	29596305	29596305	4	29578815,29588083,29591064,29596215,	29579654,29588378,29591189,29596305,
4933427D06Rik	NR_134979	chr6	+	89101017	89110039	89110039	89110039	3	89101017,89101513,89107667,	89101177,89101582,89110039,
0610039K10Rik	NR_028113	chr2	+	163644849	163645800	163645800	163645800	1	163644849,	163645800,
1700049E15Rik	NR_033636	chr6	+	147690240	147702374	147702374	147702374	4	147690240,147694980,147701087,147701969,	147690498,147695041,147701284,147702374,
1700029N11Rik	NR_045489	chr13	+	44439726	44457567	44457567	44457567	4	44439726,44455211,44456287,44457440,	44439861,44455291,44456510,44457567,
1700022H16Rik	NR_045488	chr12	-	9565235	9570585	9570585	9570585	4	9565235,9565493,9570205,9570519,	9565391,9565569,9570383,9570585,
1700026F02Rik	NR_045487	chr8	-	71006727	71026755	71026755	71026755	3	71006727,71010313,71026627,	71006886,71010508,71026755,
1810020O05Rik	NR_045482	chr6	-	87675592	87690847	87690847	87690847	5	87675592,87679826,87680150,87681103,87690547,	87675896,87679983,87680271,87681268,87690847,
F420014N23Rik	NR_045716	chr10	+	127195248	127202643	127202643	127202643	3	127195248,127197136,127200524,	127195467,127197194,127202643,
1700003C15Rik	NR_045478	chr5	-	11749832	11769308	11769308	11769308	4	11749832,11754038,11757432,11769220,	11750102,11754169,11757652,11769308,
1700007J10Rik	NR_045476	chr11	-	59725916	59740154	59740154	59740154	6	59725916,59730047,59731477,59733794,59735968,59740037,	59726122,59730182,59731628,59734216,59736048,59740154,
AU016765	NR_045899	chr17	-	64514088	64555590	64555590	64555590	4	64514088,64516133,64519841,64555403,	64514410,64516355,64520016,64555590,
Gm10280	NR_033584	chr8	+	113067261	113093333	113093333	113093333	4	113067261,113089058,113090604,113091771,	113067350,113089123,113090893,113093333,
9430019J16Rik	NR_040635	chr2	-	75436056	75444179	75444179	75444179	3	75436056,75437593,75444150,	75436718,75437831,75444179,
4930412B13Rik	NR_040631	chr2	+	117821927	117909136	117909136	117909136	6	117821927,117824719,117877826,117902748,117903177,117909114,	117822702,117824858,117877993,117902857,117903241,117909136,
Phtf1os	NR_030676	chr3	-	103964535	103968316	103968316	103968316	1	103964535,	103968316,
Gm12863	NR_137285	chr4	-	118954272	118954919	118954919	118954919	2	118954272,118954796,	118954686,118954919,
Fxyd2	NR_028499	chr9	+	45399708	45410278	45410278	45410278	6	45399708,45408105,45408299,45409512,45409702,45409991,	45400003,45408144,45408374,45409549,45409733,45410278,
1700001O22Rik	NR_028487	chr2	-	30795562	30803664	30803664	30803664	7	30795562,30796144,30796400,30797867,30800723,30800913,30803549,	30795805,30796283,30796566,30797980,30800816,30801001,30803664,
1700001O22Rik	NR_028486	chr2	-	30795562	30803664	30803664	30803664	7	30795562,30796108,30796400,30797867,30800723,30800913,30803549,	30795805,30796283,30796566,30797980,30800816,30801001,30803664,
Hdac10	NR_028447	chr15	-	89123302	89128700	89128700	89128700	20	89123302,89123564,89123818,89124174,89124531,89124712,89125311,89125496,89125825,89125974,89126211,89126377,89126629,89126868,89127149,89127385,89127593,89127921,89128184,89128389,	89123479,89123724,89124001,89124253,89124588,89124804,89125396,89125749,89125890,89126081,89126301,89126437,89126706,89126995,89127218,89127490,89127691,89128018,89128319,89128700,
St8sia3os	NR_045366	chr18	-	64157723	64277180	64277180	64277180	6	64157723,64158182,64168745,64170375,64250010,64277075,	64157847,64158240,64168884,64170478,64250145,64277180,
Uchl1os	NR_102714	chr5	-	66626494	66676497	66676497	66676497	5	66626494,66628379,66629160,66630579,66676061,	66627138,66628894,66629183,66630645,66676497,
